397,0.165627
398,0.162585
399,0.16654
400,0.153355
401,0.17985
402,0.147426
403,0.165086
404,0.161757
405,0.140724
406,0.138671
407,0.151868
408,0.148815
409,0.144074
410,0.178158
411,0.169987
412,0.16191
413,0.153437
414,0.138335
415,0.205577
416,0.154746
417,0.168587
418,0.157291
419,0.1735
420,0.152261
421,0.151046
422,0.153672
423,0.156732
424,0.141707
425,0.169448
426,0.149402
427,0.167892
428,0.158645
429,0.147617
430,0.149648
431,0.137331
432,0.163803
433,0.131411
434,0.147266
435,0.159385
436,0.144741
437,0.17401
438,0.143189
439,0.164508
440,0.157708
441,0.19391
442,0.19101
351,0.170597
352,0.155383
353,0.151326
354,0.144227
355,0.186638
356,0.153201
357,0.156349
358,0.164691
359,0.167321
360,0.139986
361,0.153144
362,0.13914
363,0.148409
364,0.181153
365,0.1512
366,0.129169
367,0.145799
368,0.145454
369,0.132743
370,0.172084
371,0.159897
372,0.103339
373,0.128497
374,0.14104
375,0.139395
376,0.156785
377,0.140685
378,0.136358
379,0.15116
380,0.148807
381,0.145566
382,0.169194
383,0.157301
384,0.152452
385,0.155924
386,0.162454
387,0.146736
388,0.164699
389,0.151284
390,0.146763
391,0.149151
392,0.146221
393,0.170409
394,0.154808
395,0.19881
396,0.216511
305,0.151326
306,0.149399
307,0.171713
308,0.150414
309,0.168704
310,0.201431
311,0.164273
312,0.141038
313,0.152949
314,0.1403
315,0.15715
316,0.152401
317,0.163525
318,0.171916
319,0.139704
320,0.181499
321,0.157472
322,0.176847
323,0.147661
324,0.148313
325,0.153435
326,0.163258
327,0.150775
328,0.148436
329,0.129355
330,0.145897
331,0.144571
332,0.156034
333,0.154183
334,0
335,0.158952
336,0.164667
337,0.1275
338,0.163268
339,0.156609
340,0.149095
341,0.157662
342,0.143617
343,0.144297
344,0.145752
345,0.170069
346,0.149151
347,0.155708
348,0.145907
349,0.169409
350,0.178309
259,0.157412
260,0.145241
261,0.138141
262,0.146357
263,0.160598
264,0.180559
265,0.177074
266,0.167994
267,0
268,0.195419
269,0.146716
270,0.136175
271,0.192803
272,0.168171
273,0.172407
274,0.186703
275,0
276,0.16765
277,0.192195
278,0.171405
279,0.130969
280,0.154319
281,0.151746
282,0.159957
283,0.150963
284,0.133254
285,0.138359
286,0.142471
287,0.143389
288,0.146184
289,0.160748
290,0.162053
291,0.162971
292,0.153539
293,0.152858
294,0.141203
295,0.168172
296,0.162165
297,0.143184
298,0.136756
299,0.159155
300,0.171079
301,0.148808
302,0.134207
303,0.19291
304,0.18801
222,0.159542
223,0.142198
224,0.156398
225,0.13307
226,0.165664
227,0.172858
228,0.161022
229,0.148793
230,0.163928
231,0.153216
232,0.168716
233,0.137708
234,0.171945
235,0.171588
236,0.157064
237,0.166671
238,0.171801
239,0.157888
240,0.162616
241,0.18009
242,0.146577
243,0.153917
244,0.169239
245,0.166979
246,0.178046
